[2022-05-13 13:52:19,035] ERROR: hello
[2022-06-01 12:34:15,348]     INFO Processing #8/19
[2022-06-01 12:35:27,414]     ERROR No further results available - stopping execution
[2022-06-01 12:35:30,778]     ERROR No further results available - stopping execution
[2022-06-01 12:35:41,019]     INFO Processing #4/19
[2022-06-01 12:35:45,441]     INFO Processing #8/19
[2022-06-01 12:38:32,007]     INFO 503 raised requesting https://www.amazon.com/Stanford-University-Press-Books/s?k=%22Stanford+University+Press%22&rh=n%3A283155 raised and ignored while processing item
[2022-06-01 12:38:33,590]     INFO 503 raised requesting https://www.amazon.com/s?k=%22professor+of%22&i=stripbooks&s=daterank&Adv-Srch-Books%5B%E2%80%A6%5Dd-dateop=During&field-dateyear=2022&unfiltered=1&ref=sr_adv_b raised and ignored while processing item
[2022-06-01 12:39:22,644]     ERROR No further results available - stopping execution
[2022-06-01 12:39:25,761]     ERROR No further results available - stopping execution
[2022-06-01 12:39:31,822]     INFO Processing #4/19
[2022-06-01 12:42:53,065]     ERROR No further results available - stopping execution
[2022-06-01 12:49:03,134]     ERROR No further results available - stopping execution
[2022-06-01 12:49:06,857]     ERROR No further results available - stopping execution
[2022-06-01 12:49:10,161]     INFO Processing #2/19
[2022-06-01 12:49:15,292]     INFO Processing #4/19
[2022-06-01 12:49:22,279]     INFO Processing #6/19
[2022-06-01 12:49:25,463]     INFO Processing #8/19
[2022-06-01 12:49:54,352]     ERROR No further results available - stopping execution
[2022-06-01 12:49:59,970]     ERROR No further results available - stopping execution
[2022-06-01 12:50:07,726]     INFO Processing #4/19
[2022-06-01 12:50:10,256]     INFO Processing #8/19
[2022-06-01 12:50:31,007]     ERROR No further results available - stopping execution
[2022-06-01 12:50:36,356]     ERROR No further results available - stopping execution
[2022-06-01 12:50:39,519]     INFO Processing #4/19
[2022-06-01 12:50:41,657]     INFO Processing #8/19
[2022-06-01 12:50:43,597]     INFO Processing #12/19
[2022-06-01 12:50:46,487]     INFO Processing #16/19
[2022-06-01 12:50:53,682]     INFO Processing #4/74
[2022-06-01 12:50:55,313]     INFO Processing #8/74
[2022-06-01 12:50:56,917]     INFO Processing #12/74
[2022-06-01 12:50:59,502]     INFO Processing #16/74
[2022-06-01 12:51:02,967]     INFO Processing #20/74
[2022-06-01 12:51:05,967]     INFO Processing #24/74
[2022-06-01 12:51:09,428]     INFO Processing #28/74
[2022-06-01 12:51:11,731]     INFO Processing #32/74
[2022-06-01 12:51:14,126]     INFO Processing #36/74
[2022-06-01 12:51:17,220]     INFO Processing #40/74
[2022-06-01 12:51:18,841]     INFO Processing #44/74
[2022-06-01 12:51:21,607]     INFO Processing #48/74
[2022-06-01 12:51:23,387]     INFO Processing #52/74
[2022-06-01 12:51:24,975]     INFO Processing #56/74
[2022-06-01 12:51:27,689]     INFO Processing #60/74
[2022-06-01 12:51:29,124]     INFO Processing #64/74
[2022-06-01 12:51:31,397]     INFO Processing #68/74
[2022-06-01 12:51:33,567]     INFO Processing #72/74
[2022-06-01 12:51:38,044]     INFO Processing #4/74
[2022-06-01 12:51:39,582]     INFO Processing #8/74
[2022-06-01 12:51:41,055]     INFO Processing #12/74
[2022-06-01 12:51:43,208]     INFO Processing #16/74
[2022-06-01 12:51:44,903]     INFO Processing #20/74
[2022-06-01 12:51:46,603]     INFO Processing #24/74
[2022-06-01 12:51:48,542]     INFO Processing #28/74
[2022-06-01 12:51:50,183]     INFO Processing #32/74
[2022-06-01 12:51:52,773]     INFO Processing #36/74
[2022-06-01 12:51:54,529]     INFO Processing #40/74
[2022-06-01 12:51:56,053]     INFO Processing #44/74
[2022-06-01 12:51:59,459]     INFO Processing #48/74
[2022-06-01 12:52:00,787]     INFO Processing #52/74
[2022-06-01 12:52:02,524]     INFO Processing #56/74
[2022-06-01 12:52:04,680]     INFO Processing #60/74
[2022-06-01 12:52:06,442]     INFO Processing #64/74
[2022-06-01 12:52:07,883]     INFO Processing #68/74
[2022-06-01 12:52:10,009]     INFO Processing #72/74
[2022-06-01 12:52:15,397]     INFO Processing #4/74
[2022-06-01 12:52:17,117]     INFO Processing #8/74
[2022-06-01 12:52:18,621]     INFO Processing #12/74
[2022-06-01 12:52:22,412]     INFO Processing #16/74
[2022-06-01 12:52:24,546]     INFO Processing #20/74
[2022-06-01 12:52:26,336]     INFO Processing #24/74
[2022-06-01 12:52:29,006]     INFO Processing #28/74
[2022-06-01 12:52:30,823]     INFO Processing #32/74
[2022-06-01 12:52:32,856]     INFO Processing #36/74
[2022-06-01 12:52:36,708]     INFO Processing #40/74
[2022-06-01 12:52:38,692]     INFO Processing #44/74
[2022-06-01 12:52:40,965]     INFO 503 raised requesting https://www.amazon.com/s?k=%22history%22&i=stripbooks&s=daterank&page=49&Adv-Srch-Books-Submit.x=26&Adv-Srch-Books-Submit.y=20&field-datemod=5&field-dateop=During&field-dateyear=2022&unfiltered=1&ref=sr_adv_b raised and ignored while processing item
[2022-06-01 12:52:40,965]     INFO 'tuple' object has no attribute 'dom' raised and ignored while processing item
[2022-06-01 12:52:40,966]     INFO Processing #48/74
[2022-06-01 12:52:45,173]     INFO Processing #52/74
[2022-06-01 12:52:48,692]     INFO Processing #56/74
[2022-06-01 12:52:52,331]     INFO Processing #60/74
[2022-06-01 12:52:56,673]     INFO Processing #64/74
[2022-06-01 12:52:59,433]     INFO Processing #68/74
[2022-06-01 12:53:07,349]     INFO Processing #72/74
[2022-06-01 12:53:14,493]     INFO Processing #4/74
[2022-06-01 12:53:16,374]     INFO Processing #8/74
[2022-06-01 12:53:18,492]     INFO Processing #12/74
[2022-06-01 12:53:22,044]     INFO Processing #16/74
[2022-06-01 12:53:24,825]     INFO Processing #20/74
[2022-06-01 12:53:26,750]     INFO Processing #24/74
[2022-06-01 12:53:28,791]     INFO Processing #28/74
[2022-06-01 12:53:31,136]     INFO Processing #32/74
[2022-06-01 12:53:33,351]     INFO Processing #36/74
[2022-06-01 12:53:40,199]     INFO Processing #40/74
[2022-06-01 12:53:40,335]     INFO HTTPSConnectionPool(host='www.amazon.com', port=443): Max retries exceeded with url: /s?k=%22technology%22&i=stripbooks&s=daterank&page=41&Adv-Srch-Books-Submit.x=26&Adv-Srch-Books-Submit.y=20&field-datemod=5&field-dateop=During&field-dateyear=2022&unfiltered=1&ref=sr_adv_b (Caused by ProxyError('Cannot connect to proxy.', timeout('timed out'))) raised and ignored while processing item
[2022-06-01 12:53:40,335]     INFO 'tuple' object has no attribute 'dom' raised and ignored while processing item
[2022-06-01 12:53:41,427]     INFO HTTPSConnectionPool(host='www.amazon.com', port=443): Max retries exceeded with url: /s?k=%22technology%22&i=stripbooks&s=daterank&page=43&Adv-Srch-Books-Submit.x=26&Adv-Srch-Books-Submit.y=20&field-datemod=5&field-dateop=During&field-dateyear=2022&unfiltered=1&ref=sr_adv_b (Caused by ProxyError('Cannot connect to proxy.', ConnectionResetError(104, 'Connection reset by peer'))) raised and ignored while processing item
[2022-06-01 12:53:41,427]     INFO 'tuple' object has no attribute 'dom' raised and ignored while processing item
[2022-06-01 12:53:42,381]     INFO Processing #44/74
[2022-06-01 12:53:46,261]     INFO Processing #48/74
[2022-06-01 12:53:48,774]     INFO Processing #52/74
[2022-06-01 12:53:51,186]     INFO Processing #56/74
[2022-06-01 12:53:54,639]     INFO Processing #60/74
[2022-06-01 12:53:56,446]     INFO HTTPSConnectionPool(host='www.amazon.com', port=443): Max retries exceeded with url: /s?k=%22technology%22&i=stripbooks&s=daterank&page=66&Adv-Srch-Books-Submit.x=26&Adv-Srch-Books-Submit.y=20&field-datemod=5&field-dateop=During&field-dateyear=2022&unfiltered=1&ref=sr_adv_b (Caused by ProxyError('Cannot connect to proxy.', ConnectionResetError(104, 'Connection reset by peer'))) raised and ignored while processing item
[2022-06-01 12:53:56,446]     INFO 'tuple' object has no attribute 'dom' raised and ignored while processing item
[2022-06-01 12:53:56,596]     INFO Processing #64/74
[2022-06-01 12:53:59,112]     INFO Processing #68/74
[2022-06-01 12:54:00,755]     INFO Processing #72/74
[2022-06-01 12:54:05,770]     INFO Processing #4/74
[2022-06-01 12:54:07,103]     INFO Processing #8/74
[2022-06-01 12:54:08,741]     INFO Processing #12/74
[2022-06-01 12:54:10,894]     INFO Processing #16/74
[2022-06-01 12:54:12,261]     INFO Processing #20/74
[2022-06-01 12:54:13,801]     INFO Processing #24/74
[2022-06-01 12:54:15,920]     INFO Processing #28/74
[2022-06-01 12:54:17,936]     INFO Processing #32/74
[2022-06-01 12:54:19,522]     INFO Processing #36/74
[2022-06-01 12:54:21,206]     INFO Processing #40/74
[2022-06-01 12:54:23,666]     INFO Processing #44/74
[2022-06-01 12:54:25,093]     INFO Processing #48/74
[2022-06-01 12:54:26,402]     INFO Processing #52/74
[2022-06-01 12:54:28,241]     INFO Processing #56/74
[2022-06-01 12:54:29,821]     INFO Processing #60/74
[2022-06-01 12:54:30,987]     INFO Processing #64/74
[2022-06-01 12:54:32,733]     INFO Processing #68/74
[2022-06-01 12:54:34,294]     INFO Processing #72/74
[2022-06-01 12:54:38,321]     INFO Processing #4/74
[2022-06-01 12:54:39,553]     INFO Processing #8/74
[2022-06-01 12:54:40,906]     INFO Processing #12/74
[2022-06-01 12:54:42,800]     INFO Processing #16/74
[2022-06-01 12:54:43,837]     INFO Processing #20/74
[2022-06-01 12:54:46,103]     INFO Processing #24/74
[2022-06-01 12:54:47,890]     INFO Processing #28/74
[2022-06-01 12:54:49,569]     INFO Processing #32/74
[2022-06-01 12:54:50,957]     INFO Processing #36/74
[2022-06-01 12:54:52,675]     INFO Processing #40/74
[2022-06-01 12:54:53,988]     INFO Processing #44/74
[2022-06-01 12:54:55,742]     INFO Processing #48/74
[2022-06-01 12:54:57,635]     INFO Processing #52/74
[2022-06-01 12:54:58,857]     INFO Processing #56/74
[2022-06-01 12:55:00,749]     INFO Processing #60/74
[2022-06-01 12:55:01,953]     INFO Processing #64/74
[2022-06-01 12:55:03,938]     INFO Processing #68/74
[2022-06-01 12:55:04,887]     INFO Processing #72/74
[2022-06-01 12:55:08,704]     INFO Processing #4/74
[2022-06-01 12:55:10,059]     INFO Processing #8/74
[2022-06-01 12:55:15,399]     INFO Processing #12/74
[2022-06-01 12:55:21,800]     INFO Processing #16/74
[2022-06-01 12:55:23,996]     INFO Processing #20/74
[2022-06-01 12:55:26,078]     INFO Processing #24/74
[2022-06-01 12:55:36,178]     INFO Processing #28/74
[2022-06-01 12:55:39,540]     INFO Processing #32/74
[2022-06-01 12:55:45,904]     INFO HTTPSConnectionPool(host='www.amazon.com', port=443): Max retries exceeded with url: /s?k=%22policy%22&i=stripbooks&s=daterank&page=37&Adv-Srch-Books-Submit.x=26&Adv-Srch-Books-Submit.y=20&field-datemod=5&field-dateop=During&field-dateyear=2022&unfiltered=1&ref=sr_adv_b (Caused by ProxyError('Cannot connect to proxy.', timeout('timed out'))) raised and ignored while processing item
[2022-06-01 12:55:45,904]     INFO 'tuple' object has no attribute 'dom' raised and ignored while processing item
[2022-06-01 12:55:47,326]     INFO Processing #36/74
[2022-06-01 12:55:49,098]     INFO Processing #40/74
[2022-06-01 12:55:50,451]     INFO Processing #44/74
[2022-06-01 12:55:52,750]     INFO Processing #48/74
[2022-06-01 12:55:54,471]     INFO Processing #52/74
[2022-06-01 12:55:56,170]     INFO Processing #56/74
[2022-06-01 12:56:01,030]     INFO Processing #60/74
[2022-06-01 12:56:04,688]     INFO Processing #64/74
[2022-06-01 12:56:06,995]     INFO Processing #68/74
[2022-06-01 12:56:10,363]     INFO Processing #72/74
[2022-06-01 13:00:33,022]     ERROR No further results available - stopping execution
[2022-06-01 13:00:47,382]     ERROR No further results available - stopping execution
[2022-06-01 13:00:54,971]     INFO Processing #4/5
[2022-06-01 13:01:16,678]     INFO Processing #4/5
[2022-06-01 13:03:27,704]     ERROR No further results available - stopping execution
[2022-06-01 13:03:41,117]     ERROR No further results available - stopping execution
[2022-06-01 13:03:45,358]     INFO Processing #4/5
[2022-06-01 13:03:58,183]     INFO Processing #4/5
[2022-06-01 13:04:10,997]     INFO Processing #4/5
[2022-06-01 13:04:20,113]     INFO Processing #4/5
[2022-06-01 13:04:31,992]     INFO Processing #4/5
[2022-06-01 13:04:44,240]     INFO Processing #4/5
[2022-06-01 13:05:04,196]     INFO Processing #4/5
[2022-06-01 13:05:11,685]     INFO Processing #4/5
[2022-06-01 13:05:45,511]     ERROR No further results available - stopping execution
[2022-06-01 13:05:51,973]     ERROR No further results available - stopping execution
[2022-06-01 13:05:56,271]     INFO Processing #4/19
[2022-06-01 13:06:00,690]     INFO Processing #8/19
[2022-06-01 13:06:04,839]     INFO Processing #12/19
[2022-06-01 13:06:08,664]     INFO Processing #16/19
[2022-06-01 13:06:19,837]     INFO Processing #4/74
[2022-06-01 13:06:23,049]     INFO Processing #8/74
[2022-06-01 13:06:25,788]     INFO Processing #12/74
[2022-06-01 13:06:29,130]     INFO Processing #16/74
[2022-06-01 13:06:32,370]     INFO Processing #20/74
[2022-06-01 13:06:34,998]     INFO Processing #24/74
[2022-06-01 13:06:37,379]     INFO Processing #28/74
[2022-06-01 13:06:43,092]     INFO Processing #32/74
[2022-06-01 13:06:46,066]     INFO Processing #36/74
[2022-06-01 13:06:50,664]     INFO Processing #40/74
[2022-06-01 13:06:55,392]     INFO Processing #44/74
[2022-06-01 13:07:04,094]     INFO Processing #48/74
[2022-06-01 13:07:10,884]     INFO Processing #52/74
[2022-06-01 13:07:15,616]     INFO Processing #56/74
[2022-06-01 13:07:19,139]     INFO Processing #60/74
[2022-06-01 13:07:22,685]     INFO Processing #64/74
[2022-06-01 13:07:26,058]     INFO Processing #68/74
[2022-06-01 13:07:30,161]     INFO Processing #72/74
[2022-06-01 13:07:41,907]     INFO Processing #4/74
[2022-06-01 13:07:45,884]     INFO Processing #8/74
[2022-06-01 13:07:49,353]     INFO Processing #12/74
[2022-06-01 13:13:33,798]     ERROR No further results available - stopping execution
[2022-06-01 13:13:40,780]     ERROR No further results available - stopping execution
[2022-06-01 13:13:45,179]     INFO Processing #2/19
[2022-06-01 13:13:50,067]     INFO Processing #4/19
[2022-06-01 13:14:34,091]     ERROR No further results available - stopping execution
[2022-06-01 13:14:38,702]     ERROR No further results available - stopping execution
[2022-06-01 13:14:43,353]     INFO Processing #2/19
[2022-06-01 13:14:54,602]     INFO Processing #4/19
[2022-06-01 13:15:01,522]     INFO Processing #6/19
[2022-06-01 13:15:13,077]     INFO Processing #8/19
[2022-06-01 13:15:44,791]     ERROR No further results available - stopping execution
[2022-06-01 13:15:53,066]     ERROR No further results available - stopping execution
[2022-06-01 13:16:00,141]     INFO Processing #4/19
[2022-06-01 13:17:02,694]     ERROR No further results available - stopping execution
[2022-06-01 13:17:08,384]     ERROR No further results available - stopping execution
[2022-06-01 13:17:14,114]     INFO Processing #2/19
[2022-06-01 13:18:37,581]     ERROR No further results available - stopping execution
[2022-06-01 13:19:04,659]     ERROR No further results available - stopping execution
[2022-06-01 13:20:07,757]     ERROR No further results available - stopping execution
[2022-06-01 13:20:52,962]     ERROR No further results available - stopping execution
[2022-06-01 13:22:28,066]     ERROR No further results available - stopping execution
[2022-06-01 13:25:17,330]     ERROR No further results available - stopping execution
[2022-06-01 13:25:30,144]     ERROR No further results available - stopping execution
[2022-06-01 13:30:24,056]     ERROR No further results available - stopping execution
[2022-06-01 13:30:29,921]     ERROR No further results available - stopping execution
[2022-06-01 13:30:48,881]     ERROR No further results available - stopping execution
[2022-06-01 13:31:15,958]     ERROR No further results available - stopping execution
[2022-06-01 13:31:34,089]     ERROR No further results available - stopping execution
[2022-06-01 13:31:40,907]     ERROR No further results available - stopping execution
[2022-06-01 13:31:46,293]     INFO Processing #4/19
